Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
389,0.9154504,389,0.35013077,389
577,0.9322362,744,0.28188297,577
327,0.86044884,329,0.17651434,327
138,0.9732808,51,0.38099757,138
91,0.9358178,91,0.92679596,91
982,0.9730243,982,0.12567681,982
10,0.97297543,343,0.20670795,10
472,0.9774131,670,0.042534072,472
304,0.83534724,304,0.2647909,304
968,0.9663726,968,0.9751397,968
451,0.99904424,543,0.092841156,451
327,0.9756659,444,0.10649214,327
580,0.99888784,527,0.19587122,580
975,0.99584585,592,0.15219058,975
625,0.9847936,407,0.39554834,625
18,0.9722945,11,0.12541561,18
664,0.9354684,484,0.8867965,664
968,0.9276822,850,0.73941714,968
426,0.9240106,916,0.58110076,426
653,0.9543461,468,0.16962524,653
465,0.93525666,423,0.08404787,465
810,0.8261997,634,0.1980137,810
108,0.9746312,7,0.06626575,108
673,0.55725205,670,0.19227442,673
254,0.5702473,189,0.14701739,254
854,0.9608202,356,0.10108412,854
973,0.5404487,722,0.07057212,973
704,0.8592668,662,0.41005158,704
108,0.9356923,611,0.080283426,108
964,0.9426027,862,0.073020406,964
354,0.9287883,355,0.3662945,354
606,0.8611868,550,0.09932905,606
760,0.86267716,733,0.3821252,760
983,0.42076153,637,0.53630453,983
484,0.81842774,611,0.068716094,484
734,0.99651587,734,0.08035996,734
561,0.98979247,561,0.6146755,561
484,0.94695675,484,0.7410088,484
561,0.6463696,612,0.6858255,561
566,0.97391164,449,0.81196,566
719,0.95877916,719,0.3213554,719
306,0.68408704,303,0.47024757,306
484,0.9472565,484,0.5930933,484
973,0.44569343,50,0.056195036,973
771,0.9684921,631,0.3127855,771
571,0.980414,692,0.72469026,571
324,0.9548405,324,0.6358518,324
816,0.9764054,742,0.16180065,816
962,0.9966761,962,0.6565715,962
539,0.7563011,794,0.19808428,539
114,0.9943632,118,0.47246695,114
878,0.50751364,599,0.08462068,878
822,0.9474565,457,0.22242874,822
367,0.99625313,150,0.17843479,367
763,0.58613485,780,0.7443761,763
753,0.90894765,616,0.572558,753
760,0.9551128,571,0.2603292,760
744,0.59328043,789,0.15221462,744
894,0.13841715,751,0.18624012,894
50,0.9534035,51,0.42728928,50
23,0.67134935,396,0.18432505,23
826,0.9470836,751,0.32266358,826
462,0.15364887,421,0.12759864,477
459,0.9883111,540,0.16422305,459
471,0.9998865,478,0.16067329,471
98,0.7045383,84,0.20523529,98
815,0.98819643,778,0.7321957,815
583,0.92528534,566,0.97281384,583
581,0.9507373,97,0.18047091,581
799,0.4733762,742,0.6287465,620
876,0.9095277,876,0.15962274,876
610,0.72760195,437,0.62828195,610
422,0.8615604,546,0.074810386,422
514,0.79046094,559,0.45310718,514
615,0.5305377,776,0.19643794,776
702,0.99971825,705,0.14553156,702
923,0.9338562,412,0.24561337,923
469,0.89910793,612,0.7016918,469
95,0.8489005,371,0.3183731,95
979,0.73401284,751,0.42092925,979
142,0.8845876,132,0.10809888,142
228,0.8446691,675,0.12394159,228
566,0.30706584,778,0.20431723,566
556,0.95706886,556,0.6603991,556
966,0.84846514,70,0.3153839,966
991,0.5219847,851,0.12439055,991
859,0.80019224,854,0.6330732,859
518,0.9737578,647,0.038613018,518
815,0.9554382,564,0.1351448,815
761,0.5825841,447,0.25229794,761
778,0.9861253,474,0.29666743,778
985,0.89672214,612,0.045124896,985
855,0.7090082,599,0.58979297,855
932,0.8824644,516,0.0921145,932
608,0.97892463,738,0.28742304,608
870,0.9619102,870,0.7268349,870
657,0.39802316,655,0.19518177,657
898,0.98040366,415,0.10822826,898
960,0.52403957,869,0.16291457,960
960,0.97418606,568,0.13869531,960
423,0.96350235,788,0.20151743,423
860,0.99963725,749,0.37394318,860
641,0.8981874,641,0.8226032,641
650,0.784763,914,0.05510244,650
58,0.9860881,68,0.20318791,58
410,0.51950103,827,0.24257022,410
473,0.802047,473,0.53644764,473
431,0.68359524,612,0.41410342,431
422,0.624827,840,0.48393586,422
141,0.868998,286,0.06554523,141
499,0.88543665,647,0.09558693,499
566,0.9616614,493,0.51802737,566
405,0.8374344,658,0.105754666,405
582,0.9619447,582,0.4660621,582
932,0.7689605,932,0.39080328,416
539,0.76398706,498,0.2992277,539
769,0.42403856,612,0.07892648,769
820,0.8162214,421,0.4292293,820
440,0.9963586,765,0.85636026,440
337,0.979532,281,0.28082407,337
51,0.97091776,609,0.80795294,51
304,0.90319026,308,0.38345578,304
34,0.9057095,110,0.08020785,34
709,0.9925524,524,0.22060578,709
476,0.9992866,476,0.9197695,476
442,0.83050394,789,0.063674875,442
309,0.9965065,126,0.89898413,309
991,0.9922788,939,0.42036828,991
512,0.9620843,437,0.41756558,512
645,0.95659465,778,0.061921787,645
342,0.9944332,342,0.9216056,342
583,0.94808286,612,0.59768176,583
699,0.5157304,612,0.14850865,699
920,0.9963175,540,0.83718795,920
975,0.9873095,435,0.92163676,975
311,0.41589573,63,0.11503106,311
882,0.981423,441,0.14897126,882
898,0.9526279,898,0.8572803,898
974,0.7296604,77,0.13535248,974
481,0.96296746,481,0.9088377,481
310,0.96234465,125,0.26565957,310
787,0.46719393,462,0.36583522,620
115,0.96638286,330,0.90313727,115
476,0.8926941,786,0.17695373,476
972,0.9999809,972,0.99933237,972
479,0.95924765,479,0.18324956,479
708,0.928371,708,0.4616092,708
874,0.9765278,669,0.3513631,874
545,0.8221401,122,0.31429577,545
437,0.996232,469,0.73428535,437
854,0.99152774,476,0.24349423,854
480,0.8107347,519,0.8247212,480
913,0.8965484,731,0.5101829,913
880,0.9280024,880,0.61380816,880
308,0.8058765,110,0.542031,308
471,0.99967754,302,0.060559236,471
458,0.96400917,571,0.26476175,458
361,0.9864507,370,0.071807295,361
80,0.9528177,80,0.8795967,80
864,0.16971727,864,0.3725372,650
518,0.15198435,888,0.7563657,443
108,0.4428809,108,0.32798558,108
454,0.24998158,751,0.6438956,638
971,0.93068093,126,0.53075826,971
786,0.4705059,557,0.06844806,786
934,0.9651119,612,0.07467106,934
657,0.9934418,657,0.41596872,657
522,0.3292746,70,0.47729096,522
511,0.9526405,409,0.4066523,511
866,0.9934024,612,0.3909401,866
24,0.41950935,66,0.5584312,24
858,0.9981906,858,0.24515446,858
499,0.9948127,920,0.10958213,499
519,0.6336222,771,0.7270784,519
763,0.7357492,612,0.9279854,763
866,0.9820166,612,0.7055559,866
481,0.6440381,481,0.6898111,481
874,0.92446077,874,0.39987028,874
477,0.6235321,972,0.4316899,477
316,0.91470844,894,0.29789484,316
610,0.85093564,662,0.9084666,610
912,0.5525017,950,0.27247936,912
498,0.8510638,498,0.3213044,498
347,0.5047666,294,0.076527745,347
826,0.9473128,722,0.23551095,826
739,0.96747524,460,0.053668622,739
840,0.99803084,840,0.9654348,840
819,0.25476816,620,0.41286856,498
806,0.98693556,653,0.96076,806
327,0.7621502,77,0.13479118,327
707,0.754835,832,0.06992005,704
534,0.9035866,534,0.9460632,534
848,0.866611,587,0.60677487,848
312,0.8568637,42,0.6492019,312
924,0.43590835,125,0.90706813,924
989,0.4589026,114,0.94976056,949
386,0.67074513,63,0.40272164,386
916,0.9999291,916,0.99713147,916
769,0.7637676,982,0.57308185,769
688,0.9655456,688,0.5332177,688
980,0.79563355,86,0.102496915,980
885,0.8852449,894,0.5124683,885
573,0.92927593,573,0.35132632,573
806,0.9966744,616,0.7617347,806
664,0.9847148,498,0.75736713,664
780,0.9939958,655,0.79372764,780
960,0.38754237,713,0.116862945,960
476,0.6163073,853,0.4070926,909
600,0.9928201,600,0.9945792,600
133,0.92121726,288,0.057452366,133
896,0.8702247,896,0.50356185,896
905,0.35897005,499,0.06910635,422
980,0.89151585,68,0.36109537,980
328,0.99445444,113,0.25751954,328
697,0.418463,670,0.12999646,697
676,0.71386653,876,0.07286392,676
638,0.9971675,499,0.14684385,638
790,0.9555589,919,0.85404557,790
742,0.82786214,869,0.4701039,742
822,0.97074676,670,0.096364774,822
921,0.9125685,762,0.31223935,921
655,0.5751164,758,0.5927986,706
780,0.99276555,830,0.22205594,780
862,0.98736227,862,0.9904997,862
512,0.5570992,590,0.07423186,512
151,0.9377305,16,0.14417803,151
604,0.9770872,604,0.43364286,604
955,0.9500528,444,0.12807038,955
821,0.97743624,821,0.6000961,821
294,0.76051044,289,0.48414767,294
708,0.99240464,481,0.12686951,708
631,0.8222397,7,0.1381269,631
469,0.7273176,655,0.20706321,469
332,0.869751,262,0.2164277,332
100,0.2411706,83,0.62153035,100
643,0.42201596,643,0.9333779,737
515,0.9897826,515,0.20821725,515
653,0.887308,819,0.10765898,653
973,0.95254785,550,0.32665956,973
392,0.8890452,444,0.40942666,392
848,0.8082872,670,0.21566088,848
596,0.89137095,550,0.14608602,596
133,0.84509283,974,0.7742174,133
493,0.99913776,742,0.640835,493
918,0.6180525,612,0.314414,918
82,0.87986284,50,0.12566866,82
764,0.9417653,415,0.11725486,764
51,0.9010989,68,0.9353336,51
971,0.554554,794,0.13312747,971
114,0.99043673,612,0.12039437,114
974,0.69807523,974,0.3606973,974
851,0.97901994,851,0.7879182,851
2,0.7653949,612,0.60286057,2
979,0.47241765,493,0.42599338,979
133,0.8185384,133,0.20624955,133
336,0.75658166,336,0.34652245,336
144,0.91286373,144,0.8629117,144
922,0.80075437,722,0.33122796,922
563,0.9379828,816,0.4639408,563
322,0.94949317,326,0.1747018,322
880,0.9908441,538,0.33086473,880
304,0.7398245,301,0.2493777,304
356,0.9747941,283,0.33393192,356
437,0.89496344,657,0.60032123,437
100,0.87712693,869,0.06554233,100
920,0.9457089,540,0.26939085,920
284,0.99922633,284,0.99086225,284
542,0.99264765,612,0.19238588,542
318,0.55610096,50,0.43967623,318
755,0.9946861,493,0.22568397,755
405,0.9519586,745,0.38452545,405
538,0.8749966,918,0.38793468,538
425,0.6759974,612,0.56478804,831
309,0.9810992,315,0.83738333,309
932,0.9695952,67,0.30848595,932
490,0.97081494,429,0.50534445,490
407,0.42334643,412,0.57805127,407
598,0.99323505,749,0.61879224,598
920,0.99550855,920,0.972221,920
800,0.7339027,772,0.68752366,800
945,0.6777795,110,0.3262058,945
98,0.8743315,394,0.027263971,98
960,0.7992185,974,0.34767547,960
542,0.9875723,860,0.29093337,542
901,0.9518008,901,0.8365149,901
866,0.97409105,722,0.3696139,866
34,0.9247388,100,0.19450243,34
147,0.9466667,147,0.21270026,147
662,0.9087713,662,0.5221785,662
996,0.094056755,885,0.025603067,996
33,0.78534025,48,0.109504715,33
719,0.9633349,435,0.25594214,719
108,0.90597713,490,0.06531036,108
680,0.99583364,680,0.6732407,680
815,0.9029864,437,0.120257005,815
527,0.48347598,496,0.305327,527
2,0.3920654,524,0.49561775,2
874,0.96669847,914,0.25547436,874
339,0.9865534,339,0.82973564,339
719,0.7964927,526,0.8075705,719
840,0.9864797,434,0.1589146,840
976,0.92343104,331,0.69372654,976
397,0.93782216,124,0.30792588,397
885,0.7944484,885,0.7002945,885
58,0.8272708,42,0.46228796,58
244,0.93044806,160,0.107001856,244
771,0.92251766,637,0.35218278,771
821,0.68368775,612,0.2037031,821
480,0.9674491,536,0.21237217,480
821,0.93692183,821,0.70517164,821
321,0.81106,15,0.33729658,321
631,0.7529836,5,0.38187587,631
114,0.9963626,38,0.33666047,114
874,0.6343215,566,0.2623996,874
430,0.99777067,430,0.903083,430
971,0.8721231,281,0.4034234,971
968,0.1977728,869,0.18823509,968
977,0.9225061,429,0.06541416,977
604,0.95429945,350,0.54554564,604
571,0.9851167,571,0.46261165,571
854,0.892015,858,0.07061372,854
230,0.64717597,183,0.42384285,230
946,0.9709528,994,0.073001534,946
320,0.98597115,320,0.84967667,320
536,0.59781146,574,0.8650427,536
657,0.54479086,743,0.151213,657
145,0.7280811,14,0.29944646,145
920,0.9645281,751,0.2315047,920
918,0.7005159,742,0.084604256,918
693,0.23667887,850,0.13425311,884
74,0.8831164,125,0.3355486,74
386,0.92052114,387,0.5758733,386
928,0.95613134,654,0.15402049,928
473,0.9504011,694,0.71854985,473
747,0.9082947,796,0.7020953,747
422,0.2973394,885,0.5379772,422
911,0.61388737,328,0.38595122,911
880,0.9973333,85,0.038826495,880
968,0.98768324,810,0.35408878,968
558,0.9766484,742,0.23576966,558
555,0.86987215,518,0.80198395,555
254,0.92517173,210,0.6099145,254
441,0.9567008,415,0.26922327,441
988,0.7137069,956,0.3765706,988
548,0.9447831,894,0.39820793,548
923,0.8425354,869,0.45435828,923
138,0.92591566,100,0.5400008,138
534,0.35034227,825,0.46859416,534
699,0.90501004,881,0.33876982,699
663,0.71778536,786,0.4205252,488
991,0.8954539,110,0.928428,991
418,0.9703841,418,0.8740659,418
604,0.9408811,604,0.27456042,604
